category_name,price,model,car_type,year,distance,gear_type,color,vehicle_type
BMW,45000.0,330,Седан,2024.0,0.0,Автоматическая,Асфальт,Электро
BMW,12000.0,330,Купе,1985.0,3000.0,Механическая,Черный,Бензин
BMW,52900.0,330,Седан,2019.0,40000.0,Автоматическая,Черный,Бензин
BMW,11000.0,330,Седан,1998.0,111111.0,Механическая,Синий,Бензин
BMW,55000.0,330,Седан,2021.0,9000.0,Автоматическая,Серый,Бензин
BMW,8000.0,330,Седан,1999.0,155000.0,Механическая,Черный,Бензин
BMW,9500.0,330,Седан,1987.0,1234567.0,Механическая,Белый,Бензин
BMW,36500.0,330,Универсал,2024.0,0.0,Автоматическая,Синий,Электро
BMW,20099.0,330,Седан,2003.0,170000.0,Механическая,Черный,Бензин
BMW,10900.0,325,Седан,1998.0,359000.0,Механическая,Серебристый,Бензин
BMW,19900.0,325,Седан,2004.0,206000.0,Механическая,Черный,Бензин
BMW,25000.0,325,Седан,2006.0,260000.0,Автоматическая,Серый,Бензин
BMW,18000.0,325,Седан,2006.0,160000.0,Автоматическая,Синий,Бензин
BMW,4500.0,325,Седан,1986.0,400000.0,Механическая,Синий,Бензин
BMW,5500.0,325,Седан,1992.0,440000.0,Механическая,Вишнёвый,Газ/Бензин
BMW,4000.0,325,Седан,1993.0,310000.0,Механическая,Коричневый,Газ/Бензин
BMW,11000.0,325,Седан,1998.0,332000.0,Автоматическая,Асфальт,Бензин
BMW,13500.0,320,Седан,2000.0,36400.0,Механическая,Асфальт,Бензин
BMW,3000.0,320,Седан,1986.0,200100.0,Механическая,Серебристый,Газ/Бензин
BMW,6800.0,320,Седан,1991.0,420.0,Автоматическая,Серый,Бензин
BMW,46000.0,320,Седан,2024.0,0.0,Другая,Черный,Электро
BMW,4000.0,320,Седан,1994.0,280.0,Механическая,Вишнёвый,Бензин
BMW,39500.0,320,Седан,2024.0,0.0,Автоматическая,Белый,Электро
BMW,1900.0,320,Универсал,1983.0,99999.0,Механическая,Белый,Бензин
BMW,38900.0,320,Седан,2024.0,1800.0,Автоматическая,Черный,Электро
BMW,43000.0,320,Седан,2023.0,13550.0,Автоматическая,Черный,Электро
BMW,7100.0,320,Седан,1998.0,280000.0,Механическая,Синий,Бензин
BMW,13000.0,320,Седан,2003.0,367000.0,Автоматическая,Асфальт,Бензин
BMW,12000.0,320,Седан,1997.0,342000.0,Автоматическая,Серебристый,Бензин
BMW,4000.0,320,Седан,1985.0,400000.0,Механическая,Серебристый,Бензин
BMW,4500.0,320,Седан,1985.0,280000.0,Механическая,Серый,Бензин
BMW,44800.0,320,Универсал,2022.0,15500.0,Автоматическая,Асфальт,Бензин
BMW,4300.0,318,Седан,1989.0,390000.0,Механическая,Черный,Бензин
BMW,5999.0,318,Купе,1994.0,5000.0,Автоматическая,Черный,Бензин
BMW,5500.0,318,Седан,1993.0,400000.0,Механическая,Магнолии,Бензин
BMW,3000.0,318,Седан,1993.0,400000.0,Механическая,Красный,Бензин
BMW,2200.0,318,Седан,1985.0,379000.0,Механическая,Бежевый,Газ/Бензин
BMW,5500.0,318,Седан,1991.0,325000.0,Автоматическая,Белый,Газ/Бензин
BMW,4500.0,318,Седан,1991.0,412000.0,Механическая,Зеленый,Бензин
BMW,4500.0,318,Седан,1992.0,100000.0,Механическая,Вишнёвый,Бензин
BMW,2500.0,318,Седан,1988.0,271000.0,Механическая,Синий,Газ/Бензин
BMW,7000.0,318,Хэтчбек,1987.0,15700.0,Механическая,Черный,Бензин
BMW,2500.0,318,Седан,1993.0,1500000.0,Механическая,Вишнёвый,Бензин
BMW,4000.0,318,Седан,1992.0,450000.0,Механическая,Серый,Бензин
BMW,5200.0,318,Седан,1993.0,400000.0,Автоматическая,Красный,Газ/Бензин
BMW,3500.0,318,Седан,1991.0,208000.0,Механическая,Синий,Бензин
BMW,3200.0,318,Седан,1988.0,300.0,Механическая,Асфальт,Бензин
BMW,4000.0,318,Внедорожник,1994.0,399000.0,Механическая,Черный,Бензин
BMW,14000.0,318,Седан,1999.0,475000.0,Механическая,Серебристый,Бензин
BMW,6500.0,318,Седан,1991.0,200000.0,Автоматическая,Белый,Газ/Бензин
BMW,7800.0,318,Седан,1998.0,181000.0,Автоматическая,Зеленый,Бензин
BMW,8000.0,318,Седан,1994.0,300000.0,Механическая,Синий,Бензин
BMW,7500.0,318,Седан,1998.0,390.0,Механическая,Серебристый,Газ/Бензин
BMW,4100.0,318,Седан,1993.0,485000.0,Механическая,Черный,Бензин
BMW,3300.0,318,Седан,1991.0,578000.0,Механическая,Синий,Бензин
BMW,4500.0,318,Хэтчбек,1992.0,300000.0,Механическая,Вишнёвый,Бензин
BMW,10500.0,318,Седан,1997.0,180000.0,Автоматическая,Зеленый,Бензин
BMW,2100.0,318,Седан,1985.0,379000.0,Механическая,Бежевый,Газ/Бензин
BMW,2500.0,318,Седан,1986.0,535.0,Механическая,Белый,Бензин
BMW,2500.0,318,Купе,1985.0,290800.0,Механическая,Бронзовый,Бензин
BMW,12000.0,318,Седан,1987.0,400000.0,Механическая,Белый,Бензин
BMW,8500.0,318,Хэтчбек,2000.0,418000.0,Механическая,Зеленый,Газ/Бензин
BMW,1800.0,318,Кабриолет,1988.0,222222.0,Механическая,Красный,Бензин
BMW,5500.0,318,Седан,1995.0,222000.0,Механическая,Черный,Бензин
BMW,12500.0,318,Седан,1998.0,274.0,Механическая,Зеленый,Бензин
BMW,1750.0,318,Седан,1986.0,55555.0,Механическая,Синий,Бензин
BMW,8000.0,318,Седан,1997.0,200000.0,Механическая,Синий,Газ/Бензин
BMW,5700.0,318,Седан,1992.0,280.0,Механическая,Красный,Газ/Бензин
BMW,6000.0,318,Седан,1991.0,300000.0,Автоматическая,Белый,Газ/Бензин
BMW,2500.0,318,Седан,1988.0,271000.0,Механическая,Синий,Газ/Бензин
BMW,3500.0,316,Седан,1987.0,303030.0,Механическая,Серебристый,Другой
BMW,4800.0,316,Седан,1994.0,148700.0,Механическая,Черный,Бензин
BMW,3000.0,316,Седан,1994.0,5.0,Механическая,Белый,Газ/Бензин
BMW,5200.0,316,Седан,1995.0,100000.0,Механическая,Зеленый,Бензин
BMW,3300.0,316,Купе,1986.0,0.0,Механическая,Красный,Бензин
BMW,3000.0,316,Хэтчбек,1984.0,350000.0,Механическая,Черный,Бензин
BMW,5400.0,316,Седан,1992.0,301000.0,Автоматическая,Серый,Бензин
BMW,2200.0,316,Седан,1981.0,320.0,Механическая,Зеленый,Бензин
BMW,12500.0,316,Купе,1985.0,40000.0,Механическая,Черный,Бензин
BMW,38800.0,315,Седан,2023.0,3000.0,Автоматическая,Черный,Электро
BMW,48800.0,315,Седан,2024.0,0.0,Автоматическая,Черный,Электро
BMW,29700.0,315,Седан,2025.0,0.0,Автоматическая,Белый,Электро
BMW,36500.0,315,Седан,2023.0,30000.0,Автоматическая,Черный,Электро
BMW,29900.0,116,Седан,2023.0,38000.0,Автоматическая,Синий,Электро
BMW,18490.0,116,Хэтчбек,2017.0,49863.0,Автоматическая,Синий,Электро
BMW,1300.0,116,Хэтчбек,1993.0,105000.0,Механическая,Красный,Газ/Бензин
BMW,1400.0,116,Другой,2024.0,10.0,Автоматическая,Белый,Электро
BMW,37000.0,116,Седан,2024.0,0.0,Автоматическая,Белый,Электро
Baic,14500.0,EU5,Седан,2019.0,48000.0,Автоматическая,Белый,Электро
Baic,55000.0,Другая,Внедорожник,2024.0,0.0,Другая,Черный,Гибрид
Baic,31000.0,Другая,Внедорожник,2019.0,31000.0,Другая,Белый,Электро
Baic,27000.0,Другая,Седан,2019.0,20000.0,Автоматическая,Черный,Электро
Baic,18000.0,Другая,Внедорожник,2019.0,26000.0,Автоматическая,Голубой,Электро
Baic,55000.0,Другая,Внедорожник,2025.0,100.0,Автоматическая,Черный,Гибрид
Baic,55000.0,Другая,Внедорожник,2024.0,0.0,Другая,Черный,Гибрид
Chevrolet,12800.0,Cobalt,Седан,2025.0,5.0,Автоматическая,Белый,Бензин
Chevrolet,13000.0,Cobalt,Седан,2025.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,7500.0,Spark,Хэтчбек,2018.0,71000.0,Механическая,Белый,Бензин
Chevrolet,9900.0,Cobalt,Седан,2020.0,117000.0,Механическая,Белый,Газ/Бензин
Mercedes,9900.0,V 230,Минивэн,1998.0,350000.0,Механическая,Хамелеон,Газ/Бензин
Audi,53000.0,Quattro,Внедорожник,2019.0,57000.0,Автоматическая,Серый,Электро
Audi,155000.0,Quattro,Другой,2022.0,13000.0,Автоматическая,Черный,Электро
Audi,69000.0,Quattro,Хэтчбек,2021.0,43000.0,Автоматическая,Черный,Бензин
Audi,90000.0,Quattro,Внедорожник,2022.0,27000.0,Автоматическая,Черный,Электро
Audi,55000.0,Quattro,Хэтчбек,2023.0,3000.0,Автоматическая,Белый,Электро
Audi,5000.0,Quattro,Седан,1992.0,999.0,Механическая,Черный,Газ/Бензин
Audi,62000.0,Quattro,Седан,2021.0,43000.0,Автоматическая,Черный,Гибрид
Audi,62000.0,Quattro,Седан,2021.0,44000.0,Автоматическая,Черный,Бензин
Audi,8000.0,Quattro,Седан,2001.0,253500.0,Автоматическая,Серебристый,Бензин
Audi,52000.0,Quattro,Внедорожник,2023.0,9000.0,Автоматическая,Черный,Электро
Audi,124000.0,Quattro,Внедорожник,2023.0,9000.0,Автоматическая,Черный,Бензин
Audi,66000.0,Quattro,Хэтчбек,2019.0,55000.0,Автоматическая,Черный,Бензин
Audi,93500.0,Quattro,Седан,2023.0,40000.0,Автоматическая,Синий,Электро
Audi,26000.0,Q7,Пикап,2007.0,189000.0,Автоматическая,Синий,Бензин
Audi,36000.0,Q7,Другой,2022.0,9500.0,Автоматическая,Белый,Электро
Audi,28000.0,Q7,Внедорожник,2009.0,89000.0,Автоматическая,Черный,Бензин
Audi,32000.0,Q7,Другой,2020.0,10000.0,Автоматическая,Белый,Электро
Audi,28500.0,Q7,Внедорожник,2009.0,42000.0,Автоматическая,Черный,Бензин
Audi,30000.0,Q7,Хэтчбек,2008.0,132.0,Автоматическая,Черный,Бензин
Audi,245000.0,Q7,Внедорожник,2025.0,0.0,Автоматическая,Черный,Бензин
Audi,65000.0,Q7,Внедорожник,2016.0,55000.0,Автоматическая,Черный,Бензин
Audi,36500.0,Q7,Внедорожник,2012.0,95000.0,Автоматическая,Белый,Бензин
Audi,62500.0,А8,Седан,2023.0,9000.0,Автоматическая,Синий,Гибрид
Audi,8999.0,А8,Седан,2004.0,170000.0,Автоматическая,Серебристый,Бензин
Audi,14000.0,А8,Седан,2006.0,245000.0,Автоматическая,Черный,Бензин
